1-0	0.8561944961547852
10-35	1.1113364696502686
10-36	1.2038366794586182
10-54	0.8826538324356079
10-63	0.6895121335983276
10-67	0.8561944961547852
10-68	0.8561944961547852
10-69	0.9111948013305664
10-70	0.9111946821212769
10-71	1.2496765851974487
11-36	0.8561944961547852
11-37	1.2496765851974487
11-38	0.9975880980491638
11-39	0.6895121335983276
11-40	0.6895121335983276
11-50	1.0854848623275757
11-53	0.8561944961547852
11-54	1.492893099784851
11-62	0.7304811477661133
11-63	0.8561944961547852
11-65	0.7304811477661133
11-66	1.2736468315124512
11-67	0.9111946225166321
11-69	1.1328405141830444
11-72	1.406638264656067
12-29	1.2038366794586182
12-35	1.1328405141830444
12-36	1.492893099784851
12-37	1.2496765851974487
12-38	0.6895121335983276
12-39	1.0854848623275757
12-40	1.2425657510757446
12-51	1.2425657510757446
12-52	0.9111946225166321
12-54	0.6895121335983276
12-60	1.1328405141830444
12-62	0.6895121335983276
12-63	1.2684924602508545
12-64	0.9111946225166321
12-66	0.7304810285568237
12-67	1.1328405141830444
13-28	0.6895120143890381
13-29	1.2038366794586182
13-30	0.8561944961547852
13-31	1.492893099784851
13-37	0.6895121335983276
13-50	1.2038366794586182
13-51	1.1113364696502686
13-62	0.8561944961547852
13-66	1.1328405141830444
13-67	1.1328405141830444
13-68	1.1113364696502686
13-69	0.6895121335983276
14-27	1.2684924602508545
14-28	1.2425657510757446
14-32	0.6895120143890381
14-37	1.017087459564209
14-39	1.1328405141830444
14-48	0.8456864356994629
14-49	1.4066383838653564
14-50	1.2425657510757446
14-51	0.7304811477661133
14-52	0.7304811477661133
14-55	1.2425657510757446
14-61	0.6895121335983276
14-62	0.9975880980491638
14-64	1.1328405141830444
14-66	1.406638264656067
14-67	0.8826539516448975
14-69	0.6895121335983276
15-27	1.2425657510757446
15-32	1.0854848623275757
15-33	0.7304812669754028
15-35	1.2038366794586182
15-36	1.492893099784851
15-37	1.1113364696502686
15-38	1.268492341041565
15-39	0.8826538324356079
15-46	0.6895121335983276
15-50	1.2736467123031616
15-51	1.1113367080688477
15-52	1.1113364696502686
15-53	1.492893099784851
15-55	1.2496765851974487
15-56	0.6895121335983276
15-57	1.492893099784851
15-60	1.2425657510757446
15-61	0.9111946225166321
15-63	1.2496765851974487
15-65	1.2736468315124512
15-66	1.2038366794586182
15-67	1.017087459564209
15-68	0.6895121335983276
16-28	0.8826539516448975
16-33	1.2496765851974487
16-37	1.492893099784851
16-42	1.0170875787734985
16-45	0.9975879788398743
16-46	1.406638264656067
16-49	1.406638264656067
16-51	1.2736468315124512
16-55	1.406638264656067
16-57	0.8826539516448975
16-58	1.2496765851974487
16-60	1.1113367080688477
16-61	0.9111946225166321
16-63	0.6895120143890381
16-64	1.0854848623275757
16-65	1.0854848623275757
16-66	0.9111946225166321
16-67	1.2496765851974487
16-86	0.8561944961547852
16-87	1.1328405141830444
17-32	1.0854848623275757
17-34	1.2425657510757446
17-37	1.492893099784851
17-41	0.9111944437026978
17-43	1.1113364696502686
17-45	0.9975880980491638
17-46	1.2496765851974487
17-47	1.2038366794586182
17-49	1.406638264656067
17-50	1.4928932189941406
17-51	1.2425657510757446
17-55	0.6895121335983276
17-57	1.2736468315124512
17-58	1.0854848623275757
17-59	0.9975882172584534
17-60	1.2425657510757446
17-61	1.1113364696502686
17-62	1.2038366794586182
17-63	1.4928932189941406
17-64	1.2496765851974487
17-65	1.2736468315124512
17-67	1.406638264656067
17-86	0.9111946225166321
18-27	0.9111946225166321
18-28	1.0854848623275757
18-37	1.1113364696502686
18-41	1.4928932189941406
18-42	0.8826539516448975
18-43	1.2038366794586182
18-44	1.492893099784851
18-45	0.9975880980491638
18-46	0.7304811477661133
18-47	1.0854848623275757
18-48	0.9111946225166321
18-49	0.8561944961547852
18-50	1.2496765851974487
18-51	1.0170875787734985
18-52	1.2496765851974487
18-53	0.6895121335983276
18-54	1.492893099784851
18-55	0.6895121335983276
18-56	1.268492341041565
18-57	1.0854848623275757
18-59	0.8561943769454956
18-60	1.268492341041565
18-62	1.0854848623275757
18-63	0.6895120143890381
18-64	0.8826538324356079
18-65	0.8826538324356079
18-66	1.2736468315124512
18-67	1.2038366794586182
18-68	0.9975880980491638
18-83	1.0854848623275757
18-84	0.8826538324356079
18-85	0.9111946225166321
19-12	1.2038366794586182
19-13	1.2038366794586182
19-28	1.492893099784851
19-37	0.9975879788398743
19-41	1.268492341041565
19-42	1.492893099784851
19-45	1.2425657510757446
19-46	1.0170875787734985
19-47	0.8456864356994629
19-49	1.1113364696502686
19-51	1.406638264656067
19-53	1.2496765851974487
19-54	1.1328405141830444
19-55	1.1113364696502686
19-56	1.2425657510757446
19-58	1.2736468315124512
19-59	1.1328405141830444
19-60	0.8456864356994629
19-62	1.2038366794586182
19-63	1.1328405141830444
19-64	0.8826538324356079
19-65	0.7304811477661133
19-66	0.8561944961547852
2-0	1.0854848623275757
20-13	1.492893099784851
20-14	0.9975880980491638
20-28	1.1328405141830444
20-32	0.6895121335983276
20-37	0.8826539516448975
20-40	1.1328405141830444
20-45	1.1113364696502686
20-46	0.9111946225166321
20-47	0.8456864356994629
20-51	0.9975880980491638
20-53	1.0854848623275757
20-55	0.6895121335983276
20-56	1.2496765851974487
20-58	0.9111946225166321
20-61	0.8826538324356079
20-62	1.2425657510757446
20-65	1.1113367080688477
20-83	1.2496765851974487
21-14	0.9975880980491638
21-28	1.492893099784851
21-32	1.406638264656067
21-34	1.2736468315124512
21-35	0.8826539516448975
21-37	1.492893099784851
21-40	0.7304813861846924
