OD001	fo1	1
fo2	LJ0660	0.909255351
fo2	LJ0661	0.196563159
fo2	LJ0678	0.211637021
fo2	LJ0733	0.643653904
fo2	LJ0735	0.234850769
fo2	LJ0755	0.376846548
fo2	LJ0807	0.466083811
fo2	LJ0808	0.076876696
fo2	LJ0811	0.911667169
fo2	LJ0838	0.545372324
fo2	LJ0860	0.360566777
fo2	LJ0889	0.418450407
fo2	LJ0913	0.379258366
fo2	LJ0962	0.290322581
fo2	LJ0984	0.94211637
fo2	LJ0991	0.240578836
fo2	LJ1095	0.43231836
fo2	LJ1114	0.52396744
fo2	LJ1194	0.15616521
fo2	LJ1234	0.15827555
fo2	LJ1284	0.85921013
fo2	LJ1360	0.294241785
fo2	LJ1369	0.519143805
fo2	LJ1386	0.349713597
fo2	LJ1585	0.323786554
fo2	LJ1709	0.171540549
fo2	LJ1714	0.361772686
fo3	LJ0024	0.52396744
fo3	LJ0051	0.344889961
fo3	LJ0122	0.352125415
fo3	LJ0151	0.928851372
fo3	LJ0185	0.81217968
fo3	LJ0195	0.446789267
fo3	LJ0224	0.280072355
fo3	LJ0256	0.579439252
fo3	LJ0266	0.867651492
fo3	LJ0302	0.577328912
fo3	LJ0313	0.753693096
fo3	LJ0336	0.337955984
fo3	LJ0348	0.809164908
fo3	LJ0357	0.351220983
fo3	LJ0387	0.410009044
fo3	LJ0454	0.944528188
fo3	LJ0539	0.211637021
fo3	LJ0545	0.316249623
fo3	LJ0578	0.615616521
fo3	LJ0583	0.575218571
fo3	LJ0628	0.419656316
fo3	LJ0666	0.860416039
fo3	LJ0702	0.516731987
fo3	LJ0750	0.388905638
fo3	LJ0770	0.633102201
fo3	LJ0796	0.477539946
fo3	LJ0798	0.807958999
fo3	LJ0871	0.269520651
fo3	LJ0948	0.712089237
fo3	LJ0963	0.240578836
fo3	LJ1057	0.752487187
fo3	LJ1069	0.632800724
fo3	LJ1180	0.409104613
fo3	LJ1245	0.298462466
fo3	LJ1261	0.560144709
fo3	LJ1307	0.574615617
fo3	LJ1315	0.333433826
fo3	LJ1350	0.688272535
fo3	LJ1357	0.656617425
fo3	LJ1359	0.632800724
fo3	LJ1457	0.87337956
fo3	LJ1524	0.287006331
fo3	LJ1548	0.589086524
fo3	LJ1594	0.804944227
fo3	LJ1603	1
fo3	LJ1670	0.644558336
fo3	LJ1692	0.374133253
fo4	LJ0012	0.271630992
fo4	LJ0048	0.46397347
fo4	LJ0064	0.721435032
fo4	LJ0085	0.555019596
fo4	LJ0114	0.499849261
fo4	LJ0124	0.370817003
fo4	LJ0125	0.540850166
fo4	LJ0128	0.381368707
fo4	LJ0154	0.436840519
fo4	LJ0163	0.511305396
fo4	LJ0219	0.719927645
fo4	LJ0249	0.327102804
fo4	LJ0261	0.476334037
fo4	LJ0267	0.389207115
fo4	LJ0332	0.81549593
fo4	LJ0361	0.612903226
fo4	LJ0452	0.284293036
fo4	LJ0470	0.673500151
fo4	LJ0520	0.453120289
fo4	LJ0524	0.482966536
fo4	LJ0567	0.548990051
fo4	LJ0602	0.731383781
fo4	LJ0605	0.453421767
fo4	LJ0695	0.426288815
fo4	LJ0744	0.760024118
fo4	LJ0753	0.775399457
fo4	LJ0835	0.42900211
fo4	LJ0878	0.420862225
fo4	LJ0890	0.333735303
fo4	LJ0904	0.660838107
fo4	LJ0979	0.47271631
fo4	LJ0982	0.66596322
fo4	LJ0998	0.597527887
fo4	LJ1010	0.401869159
fo4	LJ1013	0.491106421
fo4	LJ1059	0.346397347
fo4	LJ1101	0.735604462
fo4	LJ1104	0.417244498
fo4	LJ1123	0.339764848
fo4	LJ1129	0.718721737
fo4	LJ1132	0.655411516
fo4	LJ1158	0.48688574
fo4	LJ1282	0.523063009
fo4	LJ1381	0.397648478
fo4	LJ1503	0.580946639
fo4	LJ1609	0.793488092
fo4	LJ1654	0.557732891
fo5	LJ0015	0.247211336
fo5	LJ0076	0.685257763
fo5	LJ0126	0.655411516
fo5	LJ0155	0.165812481
fo5	LJ0190	0.777811275
fo5	LJ0215	0.788061501
fo5	LJ0220	0.204703045
fo5	LJ0237	0.717817305
fo5	LJ0239	0.189026229
fo5	LJ0255	0.261079289
fo5	LJ0263	0.775700935
fo5	LJ0285	0.750678324
fo5	LJ0291	0.128429304
fo5	LJ0300	0.695809466
fo5	LJ0303	0.773892071
fo5	LJ0319	0.15827555
fo5	LJ0395	0.743141393
fo5	LJ0419	0.713295146
fo5	LJ0468	0.876695809
fo5	LJ0476	0.303587579
fo5	LJ0483	0.845945131
fo5	LJ0507	0.645764245
fo5	LJ0527	0.549291528
fo5	LJ0541	0.816400362
fo5	LJ0570	0.637925837
fo5	LJ0590	0.81881218
fo5	LJ0610	0.190835092
fo5	LJ0615	0.291829967
fo5	LJ0679	0.134458848
fo5	LJ0772	0.692794694
fo5	LJ0775	0.07205306
fo5	LJ0799	0.101899307
fo5	LJ0803	0.235453723
fo5	LJ0831	0.719927645
fo5	LJ0851	0.132649985
fo5	LJ1088	0.874283992
fo5	LJ1170	0.109436238
fo5	LJ1215	0.589388001
fo5	LJ1313	0.716008441
fo5	LJ1485	0.492915285
fo6	LJ0005	0.668375038
fo6	LJ0059	0.482665059
fo6	LJ0098	0.678926741
fo6	LJ0158	0.57310823
fo6	LJ0166	0.835996382
fo6	LJ0211	0.415435635
fo6	LJ0265	0.708772988
fo6	LJ0280	0.617425384
fo6	LJ0295	0.61350618
fo6	LJ0299	0.26529997
fo6	LJ0337	0.737111848
fo6	LJ0339	0.517033464
fo6	LJ0341	0.617425384
fo6	LJ0400	0.6768164
fo6	LJ0420	0.834790473
fo6	LJ0487	0.518842327
fo6	LJ0514	0.380765752
fo6	LJ0550	0.747060597
fo6	LJ0562	0.791377751
fo6	LJ0577	0.848055472
fo6	LJ0585	0.350919506
fo6	LJ0612	0.373530298
fo6	LJ0624	0.413325294
fo6	LJ0630	0.600241182
fo6	LJ0655	0.739523666
fo6	LJ0672	0.767862526
fo6	LJ0704	0.605969249
fo6	LJ0705	0.819716611
fo6	LJ0748	0.493819717
fo6	LJ0759	0.775399457
fo6	LJ0779	0.719324691
fo6	LJ0791	0.327705758
fo6	LJ0818	0.520349714
fo6	LJ0859	0.699125716
fo6	LJ0893	0.535725053
fo6	LJ0897	0.670485378
fo6	LJ0931	0.721133554
fo6	LJ0956	0.685860718
fo6	LJ0970	0.600241182
fo6	LJ1004	0.657823334
fo6	LJ1022	0.644256859
fo6	LJ1055	0.570093458
fo6	LJ1061	0.598130841
fo6	LJ1070	0.642146518
fo6	LJ1079	0.596924932
fo6	LJ1085	0.440458245
fo6	LJ1092	0.615315044
fo6	LJ1098	0.483569491
fo6	LJ1115	0.714501055
fo6	LJ1143	0.511908351
fo6	LJ1152	0.302683147
fo6	LJ1175	0.675007537
fo6	LJ1183	0.410913476
fo6	LJ1188	0.546879711
fo6	LJ1193	0.658727766
fo6	LJ1197	0.733192644
fo6	LJ1243	0.4781429
fo6	LJ1281	0.558637323
fo6	LJ1285	0.428700633
fo6	LJ1309	0.574012662
fo6	LJ1331	0.325896895
fo6	LJ1336	0.866747061
fo6	LJ1355	0.725655713
fo6	LJ1356	0.520952668
fo6	LJ1361	0.598432318
fo6	LJ1387	0.556225505
fo6	LJ1406	0.514320169
fo6	LJ1435	0.65179379
fo6	LJ1451	0.696110944
fo6	LJ1480	0.397949955
fo6	LJ1484	0.438950859
fo6	LJ1515	0.333433826
fo6	LJ1520	0.686162195
fo6	LJ1523	0.817304793
fo6	LJ1530	0.628278565
fo6	LJ1546	0.684654809
fo6	LJ1552	0.456436539
fo6	LJ1560	0.614410612
fo6	LJ1565	0.295146216
fo6	LJ1584	0.486282786
fo6	LJ1596	0.864335243
fo6	LJ1624	0.602351522
fo6	LJ1629	0.822128429
fo6	LJ1653	0.492010853
fo6	LJ1672	0.533011758
fo6	LJ1725	0.782634911
fo6	LJ1732	0.388302683
fo7	LJ0038	0.078685559
fo7	LJ0073	0.686463672
fo7	LJ0074	0.544467893
fo7	LJ0087	0.571600844
fo7	LJ0110	0.122399759
fo7	LJ0120	0.589990956
fo7	LJ0144	0.212239976
fo7	LJ0169	0.330720531
fo7	LJ0230	0.470605969
fo7	LJ0245	0.37232439
fo7	LJ0250	0.630087428
fo7	LJ0252	0.103105216
fo7	LJ0254	0.595417546
fo7	LJ0343	0.220681339
fo7	LJ0354	0.277359059
fo7	LJ0358	0.167922822
fo7	LJ0381	0.115465782
fo7	LJ0384	0.107627374
fo7	LJ0441	0.097678625
fo7	LJ0446	0.182996684
fo7	LJ0448	0.194151342
fo7	LJ0472	0.165209527
fo7	LJ0474	0.698221284
fo7	LJ0532	0.627977088
fo7	LJ0569	0.138981007
fo7	LJ0589	0.195960205
fo7	LJ0596	0.410009044
fo7	LJ0600	0.728971963
fo7	LJ0653	0.050949653
fo7	LJ0654	0.153150437
fo7	LJ0664	0.271630992
fo7	LJ0713	0
fo7	LJ0728	0.489599035
fo7	LJ0731	0.079891468
fo7	LJ0788	0.726560145
fo7	LJ0797	0.565571299
fo7	LJ0804	0.6397347
fo7	LJ0814	0.013566476
fo7	LJ0833	0.118179077
fo7	LJ0854	0.178474525
fo7	LJ0906	0.082001809
fo7	LJ0919	0.56768164
fo7	LJ0921	0.386192342
fo7	LJ0955	0.190835092
fo7	LJ0965	0.375942116
fo7	LJ0980	0.176062707
fo7	LJ0986	0.074163401
fo7	LJ0988	0.108833283
fo7	LJ1006	0.37986132
fo7	LJ1058	0.214651794
fo7	LJ1060	0.521254145
fo7	LJ1082	0.448598131
fo7	LJ1091	0.393126319
fo7	LJ1108	0.131745553
fo7	LJ1138	0.175158276
fo7	LJ1140	0.013566476
fo7	LJ1151	0.249623153
fo7	LJ1153	0.231835996
fo7	LJ1156	0.065119084
fo7	LJ1161	0.452818812
fo7	LJ1185	0.22821827
fo7	LJ1190	0.153150437
fo7	LJ1226	0.507084715
fo7	LJ1258	0.076876696
fo7	LJ1314	0.536930962
fo7	LJ1329	0.06331022
fo7	LJ1334	0.132649985
fo7	LJ1364	0.178776002
fo7	LJ1371	0.447392222
fo7	LJ1373	0.148025324
fo7	LJ1383	0.307205306
fo7	LJ1390	0.66807356
fo7	LJ1400	0.072354537
fo7	LJ1444	0.403075068
fo7	LJ1449	0.313536328
fo7	LJ1462	0.440759723
fo7	LJ1491	0.133554417
fo7	LJ1496	0.569490503
fo7	LJ1514	0.110039192
fo7	LJ1549	0.066927947
fo7	LJ1597	0.213747362
fo7	LJ1600	0.119384986
fo7	LJ1604	0.251432017
fo7	LJ1613	0.20410009
fo7	LJ1628	0.145312029
fo7	LJ1634	0.125716008
fo7	LJ1665	0.602954477
fo7	LJ1683	0.172746458
fo7	LJ1686	0.472414833
fo7	LJ1704	0.176967139
fo7	LJ1728	0.107627374
fo7	LJ1730	0.314742237
fo7	LJ1736	0.626168224
fo7	LJ1738	0.155562255
fo7	LJ1751	0.339764848
fo8	LJ0056	0.653602653
fo8	LJ0071	0.352125415
fo8	LJ0079	0.70847151
fo8	LJ0119	0.728369008
fo8	LJ0140	0.446186313
fo8	LJ0146	0.552607778
fo8	LJ0182	0.574615617
fo8	LJ0183	0.886946036
fo8	LJ0191	0.651190835
fo8	LJ0209	0.376545071
fo8	LJ0213	0.81217968
fo8	LJ0234	0.550798915
fo8	LJ0240	0.796502864
fo8	LJ0276	0.520651191
fo8	LJ0277	0.582755502
fo8	LJ0283	0.617726862
fo8	LJ0292	0.550798915
fo8	LJ0298	0.454326198
fo8	LJ0359	0.755803437
fo8	LJ0362	0.650286403
fo8	LJ0364	0.473319264
fo8	LJ0433	0.617726862
fo8	LJ0478	0.294543262
fo8	LJ0480	0.78384082
fo8	LJ0493	0.575218571
fo8	LJ0547	0.708772988
fo8	LJ0559	0.484172445
fo8	LJ0580	0.527585167
fo8	LJ0581	0.364184504
fo8	LJ0591	0.449201085
fo8	LJ0592	0.473620742
fo8	LJ0721	0.443774495
fo8	LJ0746	0.574012662
fo8	LJ0805	0.607778113
fo8	LJ0830	0.824841724
fo8	LJ0853	0.763340368
fo8	LJ0876	0.726258667
fo8	LJ0909	0.448598131
fo8	LJ0914	0.586976183
fo8	LJ0928	0.552004824
fo8	LJ0940	0.513415737
fo8	LJ0954	0.688574013
fo8	LJ0961	0.396141091
fo8	LJ1011	0.481760627
fo8	LJ1025	0.502562557
fo8	LJ1065	0.614109135
fo8	LJ1068	0.533916189
fo8	LJ1086	0.510702442
fo8	LJ1142	0.57642448
fo8	LJ1145	0.387096774
fo8	LJ1163	0.519445282
fo8	LJ1181	0.663852879
fo8	LJ1182	0.72595719
fo8	LJ1203	0.713596623
fo8	LJ1208	0.605969249
fo8	LJ1251	0.503165511
fo8	LJ1273	0.6768164
fo8	LJ1280	0.858607175
fo8	LJ1286	0.535725053
fo8	LJ1319	0.64847754
fo8	LJ1325	0.4781429
fo8	LJ1342	0.7205306
fo8	LJ1367	0.50437142
fo8	LJ1382	0.542659029
fo8	LJ1421	0.625263793
fo8	LJ1424	0.646065722
fo8	LJ1448	0.751281278
fo8	LJ1450	0.270123606
fo8	LJ1452	0.71178776
fo8	LJ1476	0.827253542
fo8	LJ1477	0.545372324
fo8	LJ1499	0.587880615
fo8	LJ1511	0.456738016
fo8	LJ1528	0.518842327
fo8	LJ1534	0.506180283
fo8	LJ1536	0.483569491
fo8	LJ1538	0.516731987
fo8	LJ1541	0.511305396
fo8	LJ1563	0.646367199
fo8	LJ1578	0.788362979
fo8	LJ1598	0.48145915
fo8	LJ1607	0.786554115
fo8	LJ1618	0.636719928
fo8	LJ1650	0.479951764
fo8	LJ1674	0.422972566
fo8	LJ1684	0.814591498
fo8	LJ1687	0.510702442
fo8	LJ1695	0.678022309
fo8	LJ1696	0.724449804
fo8	LJ1711	0.889357853
fo8	LJ1735	0.419354839
fo8	LJ1752	0.543261984
fo9	LJ0034	0.936991257
fo9	LJ0060	0.373530298
fo9	LJ0063	0.688272535
fo9	LJ0084	0.889960808
fo9	LJ0159	0.369912572
fo9	LJ0165	0.538136871
fo9	LJ0171	0.828760929
fo9	LJ0180	0.312028942
fo9	LJ0203	0.171540549
fo9	LJ0218	0.082604763
fo9	LJ0228	0.272836901
fo9	LJ0271	0.140488393
fo9	LJ0272	0.627072656
fo9	LJ0281	0.229424178
fo9	LJ0284	0.687971058
fo9	LJ0297	0.185107024
fo9	LJ0310	0.330720531
fo9	LJ0333	0.160084414
fo9	LJ0368	0.534217667
fo9	LJ0370	0.232740428
fo9	LJ0398	0.481760627
fo9	LJ0399	0.886644558
fo9	LJ0460	0.439855291
fo9	LJ0477	0.127223395
fo9	LJ0502	0.293337353
fo9	LJ0551	0.613807658
fo9	LJ0683	0.671992765
fo9	LJ0701	0.188121797
fo9	LJ0839	0.582755502
fo9	LJ0870	0.429906542
fo9	LJ0894	0.351220983
fo9	LJ0934	0.526379258
fo9	LJ0938	0.387398251
fo9	LJ0944	0.898703648
fo9	LJ0976	0.615616521
fo9	LJ0978	0.955079891
fo9	LJ0985	0.744347302
fo9	LJ0992	0.670183901
fo9	LJ1009	0.793488092
fo9	LJ1024	0.631896292
fo9	LJ1046	0.711184806
fo9	LJ1074	0.728369008
fo9	LJ1078	0.214651794
fo9	LJ1111	0.272535424
fo9	LJ1171	0.849864335
fo9	LJ1294	0.381971661
fo9	LJ1302	0.217968043
fo9	LJ1306	0.994874887
fo9	LJ1318	0.329514622
fo9	LJ1352	0.570696412
fo9	LJ1362	0.767561049
fo9	LJ1366	0.59059391
fo9	LJ1458	0.246005427
fo9	LJ1558	0.290624058
fo9	LJ1591	0.946337052
fo10	LJ0027	0.343684052
fo10	LJ0065	0.718721737
fo10	LJ0068	0.54476937
fo10	LJ0080	0.449201085
fo10	LJ0092	0.603255954
fo10	LJ0093	0.654205607
fo10	LJ0096	0.640337655
fo10	LJ0100	0.597226409
fo10	LJ0105	0.749773892
fo10	LJ0117	0.772987639
fo10	LJ0133	0.82966536
fo10	LJ0153	0.418751884
fo10	LJ0157	0.543864938
fo10	LJ0161	0.774193548
fo10	LJ0170	0.646367199
fo10	LJ0179	0.789568888
fo10	LJ0196	0.771178776
fo10	LJ0204	0.436539041
fo10	LJ0235	0.631896292
fo10	LJ0329	0.554416642
fo10	LJ0350	0.619234248
fo10	LJ0352	0.691890262
fo10	LJ0389	0.514018692
fo10	LJ0396	0.657823334
fo10	LJ0401	0.570394935
fo10	LJ0405	0.837805246
fo10	LJ0418	0.670183901
fo10	LJ0421	0.491407899
fo10	LJ0424	0.417545975
fo10	LJ0437	0.568887549
fo10	LJ0449	0.675911969
fo10	LJ0508	0.630087428
fo10	LJ0510	0.771480253
fo10	LJ0529	0.446186313
fo10	LJ0563	0.559240277
fo10	LJ0574	0.943020802
fo10	LJ0579	0.691890262
fo10	LJ0584	0.541754598
fo10	LJ0609	0.532408803
fo10	LJ0613	0.704552306
fo10	LJ0625	0.716912873
fo10	LJ0636	0.639433223
fo10	LJ0691	0.601447091
fo10	LJ0730	0.759722641
fo10	LJ0737	0.673801628
fo10	LJ0739	0.524570395
fo10	LJ0742	0.589990956
fo10	LJ0745	0.586373229
fo10	LJ0747	0.52396744
fo10	LJ0758	0.745854688
fo10	LJ0783	0.644558336
fo10	LJ0789	0.514320169
fo10	LJ0792	0.743744347
fo10	LJ0813	0.416943021
fo10	LJ0817	0.570696412
fo10	LJ0846	0.578233343
fo10	LJ0874	0.741935484
fo10	LJ0883	0.66264697
fo10	LJ0895	0.481760627
fo10	LJ0899	0.619234248
fo10	LJ0902	0.525776304
fo10	LJ0908	0.851070244
fo10	LJ0941	0.716008441
fo10	LJ0951	0.603255954
fo10	LJ1002	0.526379258
fo10	LJ1003	0.479951764
fo10	LJ1014	0.512511305
fo10	LJ1020	0.557129937
fo10	LJ1045	0.582152547
fo10	LJ1048	0.476635514
fo10	LJ1075	0.750979801
fo10	LJ1128	0.408501658
fo10	LJ1150	0.695206512
fo10	LJ1154	0.767862526
fo10	LJ1159	0.614712089
fo10	LJ1187	0.62224902
fo10	LJ1202	0.684051854
fo10	LJ1207	0.694905035
fo10	LJ1223	0.706662647
fo10	LJ1227	0.662345493
fo10	LJ1232	0.687971058
fo10	LJ1254	0.732288212
fo10	LJ1298	0.799819114
fo10	LJ1305	0.84715104
fo10	LJ1316	0.633102201
fo10	LJ1345	0.613807658
fo10	LJ1348	0.735001507
fo10	LJ1349	0.611998794
fo10	LJ1365	0.509496533
fo10	LJ1372	0.438347905
fo10	LJ1394	0.40608984
fo10	LJ1399	0.280675309
fo10	LJ1411	0.594513114
fo10	LJ1427	0.731986735
fo10	LJ1446	0.591799819
fo10	LJ1463	0.687066626
fo10	LJ1493	0.630690383
fo10	LJ1518	0.313234851
fo10	LJ1561	0.617726862
fo10	LJ1569	0.670183901
fo10	LJ1573	0.564968345
fo10	LJ1595	0.551401869
fo10	LJ1619	0.671992765
fo10	LJ1621	0.534217667
fo10	LJ1641	0.589388001
fo10	LJ1651	0.609586976
fo10	LJ1655	0.664455834
fo10	LJ1691	0.433524269
fo10	LJ1697	0.709375942
fo10	LJ1737	0.311425987
fo10	LJ1741	0.633705155
fo10	LJ1748	0.728369008
fo10	LJ1758	0.603255954
fo11	LJ0020	0.439553814
fo11	LJ0026	0.649381972
fo11	LJ0032	0.476635514
fo11	LJ0036	0.700633102
fo11	LJ0053	0.751281278
fo11	LJ0055	0.64305095
fo11	LJ0058	0.61350618
fo11	LJ0075	0.61350618
fo11	LJ0081	0.664154356
fo11	LJ0082	0.692493217
fo11	LJ0083	0.656014471
fo11	LJ0095	0.536930962
fo11	LJ0132	0.692794694
fo11	LJ0167	0.721133554
fo11	LJ0168	0.621344588
fo11	LJ0176	0.696412421
fo11	LJ0177	0.618932771
fo11	LJ0184	0.653602653
fo11	LJ0208	0.439553814
fo11	LJ0212	0.275851673
fo11	LJ0238	0.355140187
fo11	LJ0282	0.515827555
fo11	LJ0288	0.586071752
fo11	LJ0314	0.408200181
fo11	LJ0322	0.485981308
fo11	LJ0323	0.668977992
fo11	LJ0340	0.589689478
fo11	LJ0349	0.841121495
fo11	LJ0360	0.515827555
fo11	LJ0369	0.587880615
fo11	LJ0388	0.648176063
fo11	LJ0451	0.44437745
fo11	LJ0456	0.463370516
fo11	LJ0457	0.584564365
fo11	LJ0469	0.419656316
fo11	LJ0482	0.395839614
fo11	LJ0490	0.750979801
fo11	LJ0501	0.571902321
fo11	LJ0517	0.547784142
fo11	LJ0523	0.7576123
fo11	LJ0533	0.517033464
fo11	LJ0542	0.597527887
fo11	LJ0560	0.656315948
fo11	LJ0564	0.448296654
fo11	LJ0568	0.516430509
fo11	LJ0573	0.455833585
fo11	LJ0597	0.510702442
fo11	LJ0618	0.68013265
fo11	LJ0620	0.571600844
fo11	LJ0637	0.870364787
fo11	LJ0641	0.636719928
fo11	LJ0646	0.596321978
fo11	LJ0650	0.689176967
fo11	LJ0668	0.445281881
fo11	LJ0669	0.663551402
fo11	LJ0677	0.428700633
fo11	LJ0706	0.788664456
fo11	LJ0708	0.612903226
fo11	LJ0710	0.517033464
fo11	LJ0715	0.840217064
fo11	LJ0724	0.258667471
fo11	LJ0726	0.724751281
fo11	LJ0740	0.520952668
fo11	LJ0757	0.817907748
fo11	LJ0763	0.574314139
fo11	LJ0769	0.79589991
fo11	LJ0778	0.436539041
fo11	LJ0781	0.801929454
fo11	LJ0800	0.222490202
fo11	LJ0806	0.761832982
fo11	LJ0809	0.49231233
fo11	LJ0812	0.451009949
fo11	LJ0825	0.479047332
fo11	LJ0829	0.50768767
fo11	LJ0834	0.621947543
fo11	LJ0848	0.375339162
fo11	LJ0861	0.473017787
fo11	LJ0866	0.287609285
fo11	LJ0885	0.550798915
fo11	LJ0898	0.67138981
fo11	LJ0901	0.637925837
fo11	LJ0911	0.330720531
fo11	LJ0918	0.545070847
fo11	LJ0936	0.552306301
fo11	LJ0950	0.691287308
fo11	LJ0952	0.516129032
fo11	LJ0969	0.909556828
fo11	LJ0994	0.503466988
fo11	LJ1015	0.798613205
fo11	LJ1038	0.803738318
fo11	LJ1041	0.586976183
fo11	LJ1044	0.689779922
fo11	LJ1073	0.462767561
fo11	LJ1081	0.586976183
fo11	LJ1118	0.747663551
fo11	LJ1133	0.440458245
fo11	LJ1149	0.436539041
fo11	LJ1172	0.645764245
fo11	LJ1174	0.830268315
fo11	LJ1191	0.577931866
fo11	LJ1206	0.492010853
fo11	LJ1212	0.532408803
fo11	LJ1239	0.55019596
fo11	LJ1241	0.534217667
fo11	LJ1246	0.749472415
fo11	LJ1253	0.618631293
fo11	LJ1255	0.590292433
fo11	LJ1265	0.38317757
fo11	LJ1287	0.769068435
fo11	LJ1289	0.560144709
fo11	LJ1299	0.707868556
fo11	LJ1308	0.510400965
fo11	LJ1320	0.603858909
fo11	LJ1332	0.527886645
fo11	LJ1363	0.457340971
fo11	LJ1375	0.331323485
fo11	LJ1379	0.629785951
fo11	LJ1402	0.516129032
fo11	LJ1410	0.650286403
fo11	LJ1416	0.774193548
fo11	LJ1420	0.473319264
fo11	LJ1429	0.637925837
fo11	LJ1433	0.642447995
fo11	LJ1442	0.693397648
fo11	LJ1460	0.557129937
fo11	LJ1469	0.886343081
fo11	LJ1470	0.732589689
fo11	LJ1481	0.605064818
fo11	LJ1492	0.595417546
fo11	LJ1517	0.386795297
fo11	LJ1531	0.828760929
fo11	LJ1551	0.515224601
fo11	LJ1553	0.384082002
fo11	LJ1568	0.673801628
fo11	LJ1577	0.715706964
fo11	LJ1581	0.452215858
fo11	LJ1582	0.883328309
fo11	LJ1589	0.560446186
fo11	LJ1612	0.625263793
fo11	LJ1637	0.559240277
fo11	LJ1662	0.480856195
fo11	LJ1668	0.69219174
fo11	LJ1678	0.81217968
fo11	LJ1679	0.484775399
fo11	LJ1689	0.48145915
fo11	LJ1717	0.419354839
fo11	LJ1718	0.41814893
fo11	LJ1734	0.528489599
fo11	LJ1743	0.507989147
fo11	LJ1759	0.410611999
fo12	LJ0006	0.1615918
fo12	LJ0016	0.229424178
fo12	LJ0042	0.122399759
fo12	LJ0045	0.211034067
fo12	LJ0050	0.698824239
fo12	LJ0089	0.285197468
fo12	LJ0091	0.42357552
fo12	LJ0118	0.312933374
fo12	LJ0127	0.329514622
fo12	LJ0129	0.534820621
fo12	LJ0148	0.344287006
fo12	LJ0150	0.539041302
fo12	LJ0172	0.183901115
fo12	LJ0187	0.50768767
fo12	LJ0198	0.223997588
fo12	LJ0202	0.603858909
fo12	LJ0244	0.148929756
fo12	LJ0248	0.753994573
fo12	LJ0293	0.130841121
fo12	LJ0294	0.268616219
fo12	LJ0320	0.375640639
fo12	LJ0363	0.223696111
fo12	LJ0374	0.294543262
fo12	LJ0379	0.277057582
fo12	LJ0390	0.363883027
fo12	LJ0393	0.658727766
fo12	LJ0403	0.384383479
fo12	LJ0406	0.351220983
fo12	LJ0447	0.641242086
fo12	LJ0479	0.227615315
fo12	LJ0484	0.283087127
fo12	LJ0497	0.293337353
fo12	LJ0499	0.188121797
fo12	LJ0511	0.240578836
fo12	LJ0526	0.722037986
fo12	LJ0537	0.274947241
fo12	LJ0538	0.272233946
fo12	LJ0582	0.210431112
fo12	LJ0601	0.399457341
fo12	LJ0603	0.619234248
fo12	LJ0608	0.517334941
